run_id,model_size,method,seed,step,val/test_score/rlla,val/test_format/rlla,val/test_correctness/rlla,val/test_length/rlla,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,critic/kl,critic/kl_coeff,actor/entropy_loss,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/grad_norm,mfu/actor,actor/lr,critic/score/mean,critic/score/max,critic/score/min,critic/format_score/mean,critic/format_score/max,critic/format_score/min,critic/correctness_score/mean,critic/correctness_score/max,critic/correctness_score/min,critic/length_score/mean,critic/length_score/max,critic/length_score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/var,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/gen,timing_s/ref,timing_s/adv,timing_s/update_actor,timing_s/step,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/testing,timing_s/save_checkpoint,gd2po_hard/conflict_ratio,gd2po_hard/keep_ratio
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,30,2.679743386618793,0.975,1.7047433841973543,0.0,446971,486151,39180,465886,465887,465886.25,0.13928097486495972,0.001,0.18272163532674313,-0.005765557929407805,0.0021861100794922095,0.00014736246532720543,3.5043752193450928,0.4110159491269883,1e-06,2.643843650817871,4.0,-3.0,0.927734375,1.0,0.0,1.7161091566085815,3.0,-3.0,0.0,0.0,0.0,2.6277801990509033,4.002650737762451,-3.0230393409729004,-1.0407926964717262e-08,0.9953262209892273,5.639114856719971,-5.68513298034668,-1.0407926964717262e-08,5.639114856719971,-5.68513298034668,125.99072265625,1024.0,26.0,0.0009765625,783.943359375,2048.0,413.0,0.013671875,64.71536554198246,20.60870790699846,1.3696881039941218,78.92164026299724,208.69815726098022,0.0007349906248543082,0.250806558727827,0.011058873226564672,0.04235027341062182,13.148950107977726,29.83067199002835,0.0029296875,0.9970703125
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,31,,,,,433703,457621,23918,442151,442152,442151.5,0.1404748260974884,0.001,0.1571859229227592,-0.014652396199004403,0.0028088374970609256,4.33624116904584e-05,2.734732538461685,0.41413999110094285,1e-06,2.7538795471191406,4.0,-3.0,0.943359375,1.0,0.0,1.8105202913284302,3.0,-3.0,0.0,0.0,0.0,2.7380218505859375,4.003427982330322,-3.0213799476623535,-1.785984338198432e-08,0.9948010444641113,5.878228187561035,-5.853248596191406,-1.785984338198432e-08,5.878228187561035,-5.853248596191406,121.8134765625,1024.0,46.0,0.00390625,741.763671875,2048.0,414.0,0.005859375,62.68170764300157,20.13603243700345,1.406093771016458,74.07317961598164,158.39761160401395,0.0007950294022617011,0.2512554720852737,0.011385256205736863,0.041882239241516565,,,0.001953125,0.998046875
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,32,,,,,450589,473156,22567,459505,459506,459505.5,0.13993284106254578,0.001,0.16490464587695897,-0.09359643243806204,0.002362838149565505,7.252776595123578e-05,3.390825927257538,0.40898465692899855,1e-06,2.758633613586426,4.0,-3.0,0.9501953125,1.0,0.0,1.8084383010864258,3.0,-3.0,0.0,0.0,0.0,2.742659568786621,4.0004143714904785,-3.0295028686523438,-5.032068539634338e-09,0.997016429901123,5.989759922027588,-5.981470584869385,-5.032068539634338e-09,5.989759922027588,-5.981470584869385,124.3720703125,1024.0,35.0,0.0009765625,773.099609375,2048.0,399.0,0.001953125,57.94727623599465,20.337964336998994,1.5590750550036319,78.15218362997985,158.0929485890083,0.000848235252354777,0.22749937669698034,0.011065136509246893,0.04251972154303912,,,0.001953125,0.998046875
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,33,,,,,435306,466782,31476,456480,456481,456480.5,0.14984837174415588,0.001,0.1631064540706575,-0.013756916305283085,0.0027387001282477286,0.00027790697345153603,3.084158718585968,0.4172846069387491,1e-06,2.743783712387085,4.0,-3.0,0.95849609375,1.0,0.0,1.7852877378463745,3.0,-3.0,0.0,0.0,0.0,2.726959705352783,4.001445770263672,-3.0259366035461426,-1.059378984535897e-08,0.9971244931221008,5.418642044067383,-5.4774627685546875,-1.059378984535897e-08,5.418642044067383,-5.4774627685546875,123.7802734375,1024.0,43.0,0.001953125,767.783203125,1821.0,389.0,0.0,57.86783160502091,20.01097209000727,1.418432335020043,75.90785511798458,155.30347765100305,0.0007768307381257485,0.2282736688666003,0.010959379475140378,0.04157234269480546,,,0.001953125,0.998046875
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,34,,,,,445155,475022,29867,457260,457261,457260.25,0.1461630016565323,0.001,0.16354936710558832,-0.07887880352791399,0.0038092511967988685,5.344952842278872e-05,2.812238097190857,0.407185596734119,1e-06,2.7520833015441895,4.0,-3.0,0.947265625,1.0,0.0,1.8048179149627686,3.0,-3.0,0.0,0.0,0.0,2.7346463203430176,3.999401807785034,-3.0300614833831787,1.1100791397211651e-08,0.9980335831642151,4.17308235168457,-5.2000532150268555,1.1100791397211651e-08,4.17308235168457,-5.2000532150268555,128.86572265625,1024.0,38.0,0.0009765625,764.220703125,2048.0,416.0,0.00390625,57.910172044998035,20.154791945999023,1.389172029972542,77.96294416600722,157.51712832099292,0.0007595084145038531,0.2194256984013839,0.011019322117983699,0.04262503911394398,,,0.00146484375,0.99853515625
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,35,,,,,434591,477887,43296,451185,451186,451185.75,0.13976043462753296,0.001,0.1471160689989726,0.00850977369894584,0.002556580308979998,4.162158256804105e-05,38.571115255355835,0.4116376830203149,1e-06,2.790525436401367,4.0,-3.0,0.955078125,1.0,0.0,1.835447072982788,3.0,-3.0,0.0,0.0,0.0,2.780102252960205,17.064380645751953,-3.0347440242767334,-1.3514106278478266e-08,0.9988851547241211,3.169579029083252,-6.329009532928467,-1.3514106278478266e-08,3.169579029083252,-6.329009532928467,125.70068359375,1024.0,26.0,0.00048828125,755.521484375,2048.0,393.0,0.001953125,50.75887824399979,19.891221749974648,1.412278416013578,76.03464863001136,148.1932270230027,0.0007825371346577202,0.19717162873735036,0.011021636737183437,0.04213045770506458,,,0.0009765625,0.9990234375
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,36,,,,,440044,466833,26789,448333,448333,448333.0,0.15645869076251984,0.001,0.138786879758681,-0.04197753557274418,0.002087603579463077,4.84861304885858e-05,3.199726641178131,0.4047283719317306,1e-06,2.779263973236084,4.0,-3.0,0.947265625,1.0,0.0,1.831998348236084,3.0,-3.0,0.0,0.0,0.0,2.7620790004730225,4.001255035400391,-3.0350213050842285,2.4028588896385372e-08,0.9999998807907104,3.2513787746429443,-6.544431686401367,2.4028588896385372e-08,3.2513787746429443,-6.544431686401367,117.20703125,1024.0,27.0,0.00048828125,758.443359375,2048.0,393.0,0.00390625,54.453175861999625,19.893975905986736,1.3778592089947779,76.82021705899388,152.64601581197348,0.0007683235502376458,0.22685042435427272,0.011093303362671683,0.042836584112140905,,,0.0,1.0
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,37,,,,,433010,458896,25886,449004,449005,449004.75,0.15104106068611145,0.001,0.13918652962292394,-0.0014188266809909574,0.002411104169779367,0.00015310774887761762,2.9634628295898438,0.41532805429397784,1e-06,2.655561923980713,4.0,-3.0,0.93798828125,1.0,0.0,1.717573881149292,3.0,-3.0,0.0,0.0,0.0,2.6384119987487793,4.001097202301025,-3.0327987670898438,7.86754128512257e-09,0.9988037347793579,6.263218879699707,-6.272663593292236,7.86754128512257e-09,6.263218879699707,-6.272663593292236,121.21630859375,1024.0,35.0,0.0009765625,755.74609375,2048.0,389.0,0.005859375,55.030227753013605,19.968338774022413,1.3983293450146448,75.32197972698486,151.82269630400697,0.000778571576923543,0.22167172641001892,0.011118111096832724,0.04193829782813259,,,0.0009765625,0.9990234375
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,38,,,,,451890,485319,33429,465136,465137,465136.5,0.15942081809043884,0.001,0.13331425562500954,-0.014686638140119612,0.002590606760350056,8.579304312661407e-05,4.813409388065338,0.40732877339726375,1e-06,2.897350549697876,4.0,-3.0,0.9443359375,1.0,0.0,1.953014612197876,3.0,-3.0,0.0,0.0,0.0,2.87935733795166,4.000844955444336,-3.0803444385528564,2.897123874134877e-09,0.9970767498016357,4.606968879699707,-5.751234531402588,2.897123874134877e-09,4.606968879699707,-5.751234531402588,123.4423828125,1024.0,45.0,0.00048828125,785.02734375,2048.0,413.0,0.009765625,59.37957589101279,20.583721282018814,1.394465824996587,79.28197396500036,160.7425235340197,0.0007494927967363273,0.23487827178914122,0.011063269213456057,0.04261220844042575,,,0.00244140625,0.99755859375
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,39,,,,,444296,471110,26814,460481,460482,460481.5,0.1588917374610901,0.001,0.13274769065901637,0.014877708581479965,0.0028324346567387693,-6.581646501047089e-05,165.14555460214615,0.4139663388074402,1e-06,2.662562370300293,4.0,-3.0,0.94970703125,1.0,0.0,1.712855339050293,3.0,-3.0,0.0,0.0,0.0,2.6533541679382324,17.531558990478516,-3.038017988204956,1.76199907997443e-08,0.9995347261428833,3.1420395374298096,-6.18041467666626,1.76199907997443e-08,3.1420395374298096,-6.18041467666626,121.7802734375,1024.0,26.0,0.0009765625,777.59765625,2048.0,420.0,0.0078125,56.898096254997654,20.7028943010082,1.4151152379927225,77.37680074898526,156.50413993300754,0.0007682801795472362,0.22813443243144774,0.011239807842990543,0.042008637018525856,,,0.00048828125,0.99951171875
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,40,2.6498894890770317,0.975,1.674889487400651,0.0,445840,450864,5024,448070,448071,448070.25,0.16630007326602936,0.001,0.1173502704308879,-0.042977920463008266,0.0024837002988093563,5.338244626463782e-05,3.141789972782135,0.4087950699937152,1e-06,2.8363895416259766,4.0,-3.0,0.953125,1.0,0.0,1.8832645416259766,3.0,-3.0,0.0,0.0,0.0,2.8177826404571533,3.9992763996124268,-3.036332368850708,9.912397125333428e-09,0.9907369613647461,6.142901420593262,-6.105607032775879,9.912397125333428e-09,6.142901420593262,-6.105607032775879,121.76611328125,1024.0,44.0,0.0009765625,753.37109375,2048.0,422.0,0.00390625,59.83780361499521,19.824273836013163,1.3892452570144087,76.31964269801392,198.45165608200477,0.0007751269231858223,0.2399491677861038,0.011060918369392502,0.04258240906309553,12.685961914015934,28.29179283499252,0.00341796875,0.99658203125
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,41,,,,,432787,455358,22571,442721,442722,442721.75,0.166947603225708,0.001,0.13295536910494168,0.022634321792672076,0.0025722213506621,1.203620507415811e-05,3.21866774559021,0.3999309451518502,1e-06,2.9321229457855225,4.0,-3.0,0.9560546875,1.0,0.0,1.9760680198669434,3.0,-3.0,0.0,0.0,0.0,2.91388201713562,3.9994137287139893,-3.0489296913146973,6.1681006968683505e-09,1.0000001192092896,3.413198709487915,-6.742220401763916,6.1681006968683505e-09,3.413198709487915,-6.742220401763916,115.96044921875,1024.0,43.0,0.00048828125,748.73046875,2048.0,424.0,0.00390625,54.04896609499701,19.72073247100343,1.4037639549933374,77.01576398301404,152.30434855699423,0.0007926897396577745,0.22758705148070005,0.011136076142070855,0.04348993695420094,,,0.0,1.0
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,42,,,,,452649,466351,13702,460537,460538,460537.25,0.17073872685432434,0.001,0.13325111218728125,-0.020849793101660907,0.0024496381483913865,8.066282509844314e-05,3.0614399313926697,0.4078436320347581,1e-06,2.7811927795410156,4.0,-3.0,0.96142578125,1.0,0.0,1.8197669982910156,3.0,-3.0,0.0,0.0,0.0,2.7619690895080566,4.000956058502197,-3.0428521633148193,-2.262717480050469e-08,0.9989496469497681,3.379818916320801,-6.706398010253906,-2.262717480050469e-08,3.379818916320801,-6.706398010253906,126.44189453125,1024.0,37.0,0.0029296875,773.044921875,2048.0,399.0,0.001953125,58.04651768298936,20.37308428599499,1.4096967880032025,78.7445611070143,158.66793373398832,0.0007652458015085656,0.22415850630419173,0.011059411744649859,0.04274603254514934,,,0.00048828125,0.99951171875
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,43,,,,,452330,460847,8517,455588,455589,455588.25,0.1610153317451477,0.001,0.11310724937357008,-0.033248449297389016,0.002996822524437448,3.5586484969485355e-05,348.50652182102203,0.41162654684894573,1e-06,2.788574695587158,4.0,-3.0,0.94775390625,1.0,0.0,1.8408207893371582,3.0,-3.0,0.0,0.0,0.0,2.7806737422943115,24.182878494262695,-3.021851062774658,1.4359129441032792e-09,0.9934713244438171,6.521489143371582,-6.491377353668213,1.4359129441032792e-09,6.521489143371582,-6.491377353668213,124.52978515625,1024.0,34.0,0.0009765625,765.291015625,2048.0,399.0,0.0078125,55.259677483991254,20.35051104601007,1.3834228990017436,76.77140816600877,153.86524671598454,0.0007591410111003432,0.21667317873089495,0.01116716193076208,0.042127627394916774,,,0.00244140625,0.99755859375
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,44,,,,,437824,472790,34966,453287,453288,453287.5,0.1738368272781372,0.001,0.14710693154484034,-0.02714510922669433,0.0029812134307576343,0.00014678616932428667,4.601646780967712,0.4121401966834772,1e-06,2.8001837730407715,4.0,-3.0,0.96142578125,1.0,0.0,1.8387579917907715,3.0,-3.0,0.0,0.0,0.0,2.781299114227295,3.99849534034729,-3.026992082595825,6.3036695863161185e-09,0.9972981214523315,4.9293060302734375,-6.779097080230713,6.3036695863161185e-09,4.9293060302734375,-6.779097080230713,118.1943359375,1024.0,31.0,0.0009765625,767.1328125,2048.0,413.0,0.001953125,56.09075599600328,20.00749896201887,1.3462725549761672,76.26678408600856,153.81458581701736,0.0007425047872355664,0.23172061701548893,0.011034662858571477,0.042063140989994516,,,0.001953125,0.998046875
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,45,,,,,437051,459815,22764,448943,448943,448943.0,0.18493607640266418,0.001,0.10199492564424872,0.029025397794612218,0.0024560256460972596,4.184650319416505e-05,4.152140915393829,0.4089781930961838,1e-06,2.7846145629882812,4.0,-3.0,0.953125,1.0,0.0,1.8314894437789917,3.0,-3.0,0.0,0.0,0.0,2.7646780014038086,3.9992990493774414,-3.028616428375244,-7.230674281544225e-09,0.9994627237319946,4.398214817047119,-6.873457908630371,-7.230674281544225e-09,4.398214817047119,-6.873457908630371,115.40625,677.0,35.0,0.0,761.435546875,1917.0,425.0,0.0,49.915754071989795,19.762982390995603,1.3710106369981077,76.25862678399426,147.4114381649997,0.0007634658726152917,0.21119243362438142,0.011005284852974433,0.04246565086436043,,,0.00048828125,0.99951171875
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,46,,,,,443736,472176,28440,455961,455962,455961.75,0.1797269582748413,0.001,0.11654193873982877,-0.10046090325340629,0.00244423442381958,0.00017410202968903832,9.07769525051117,0.4105735271616601,1e-06,2.9111084938049316,4.0,-3.0,0.95361328125,1.0,0.0,1.957495093345642,3.0,-3.0,0.0,0.0,0.0,2.8919618129730225,3.9997568130493164,-3.029749870300293,-8.258910888514492e-09,0.9994332790374756,5.232728958129883,-7.705405235290527,-8.258910888514492e-09,5.232728958129883,-7.705405235290527,115.47216796875,1024.0,39.0,0.00048828125,775.078125,2048.0,399.0,0.005859375,53.0051872979966,20.566125271987403,1.39110291399993,77.0075520890241,152.07202206697548,0.000762730050272819,0.2241357338796492,0.011276233846362881,0.04222259437826972,,,0.00048828125,0.99951171875
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,47,,,,,431960,463114,31154,447151,447152,447151.25,0.18007966876029968,0.001,0.09364456658562025,0.03673869053600356,0.0030208456485221785,0.00036277077410886707,3.9393616318702698,0.41013536161474523,1e-06,2.8378896713256836,4.0,-3.0,0.962890625,1.0,0.0,1.8749990463256836,3.0,-3.0,0.0,0.0,0.0,2.818000078201294,4.000026226043701,-3.017829656600952,2.5739654851975047e-09,0.9970943331718445,3.919222354888916,-6.813279628753662,2.5739654851975047e-09,3.919222354888916,-6.813279628753662,115.78369140625,901.0,30.0,0.0,757.55859375,2048.0,389.0,0.001953125,52.1844171959965,19.837485175026814,1.3642683009966277,75.63132378799492,149.11834928300232,0.0007627554999547847,0.220071342945689,0.01109103752646717,0.04228509021723349,,,0.001953125,0.998046875
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,48,,,,,425218,461470,36252,450490,450490,450490.0,0.18154454231262207,0.001,0.08776194686370511,-0.00870168269161255,0.0028452561912877907,0.0004349882102331087,3.780216336250305,0.4122737914718487,1e-06,2.8400371074676514,4.0,-3.0,0.95703125,1.0,0.0,1.8830058574676514,3.0,-3.0,0.0,0.0,0.0,2.820902109146118,4.001015663146973,-3.0281217098236084,0.0,0.9999998807907104,3.9236714839935303,-7.782283782958984,0.0,3.9236714839935303,-7.782283782958984,113.22265625,1024.0,43.0,0.00146484375,766.640625,2048.0,416.0,0.00390625,57.540475878020516,19.91621765200398,1.4311678349913564,75.78566648499691,154.7728449900169,0.0007942284151653512,0.24814764480774762,0.011052530384694432,0.042057352263644536,,,0.0,1.0
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,49,,,,,450617,470007,19390,457833,457834,457833.5,0.17605659365653992,0.001,0.09341409069020301,-0.02423120941966772,0.0023867166000854922,0.00012616166407042329,467.24778974056244,0.41039518473205844,1e-06,2.8631997108459473,4.0,-3.0,0.96240234375,1.0,0.0,1.9007972478866577,3.0,-3.0,0.0,0.0,0.0,2.8525233268737793,22.500316619873047,-3.0348665714263916,-8.868516587767772e-09,0.9981316924095154,3.6780266761779785,-7.405524253845215,-8.868516587767772e-09,3.6780266761779785,-7.405524253845215,117.6162109375,1024.0,40.0,0.00048828125,776.58984375,2048.0,402.0,0.009765625,54.38240877102362,20.061422636994394,1.3983357770193834,77.68447110199486,153.84015261600143,0.0007635613039562326,0.22576743733767143,0.010954540590080452,0.04241960838492315,,,0.00146484375,0.99853515625
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,50,2.696973240748048,0.975,1.7219732362776994,0.0,450933,462121,11188,455206,455206,455206.0,0.18337050080299377,0.001,0.09855531121138483,0.058316766197094694,0.0032848791233845986,0.0002076115804499068,3.4012062549591064,0.41366825781949057,1e-06,2.8450376987457275,4.0,-3.0,0.95654296875,1.0,0.0,1.888494610786438,3.0,-3.0,0.0,0.0,0.0,2.8249919414520264,3.998274564743042,-3.100713014602661,7.0328574075517736e-09,0.9992097616195679,3.5075790882110596,-6.940983772277832,7.0328574075517736e-09,3.5075790882110596,-6.940983772277832,118.65234375,1024.0,30.0,0.00146484375,770.421875,2048.0,407.0,0.0078125,56.70682651398238,19.981157583009917,1.3468315610080026,76.38514210801804,192.92891414402402,0.0007396824520151331,0.23336142598346657,0.010973689704776473,0.04195086516215628,12.267176025983645,26.142146636004327,0.0009765625,0.9990234375
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,51,,,,,428247,460917,32670,447731,447731,447731.0,0.18735243380069733,0.001,0.0798302968343099,0.054489847474421066,0.0022151792344326775,0.00017734695308414908,3.4303022027015686,0.4046027601607267,1e-06,2.885955810546875,4.0,-3.0,0.96337890625,1.0,0.0,1.9225767850875854,3.0,-3.0,0.0,0.0,0.0,2.865823745727539,4.003786563873291,-3.0420756340026855,5.207866582424003e-09,1.0,8.986043930053711,-8.99854850769043,5.207866582424003e-09,8.986043930053711,-8.99854850769043,114.451171875,567.0,44.0,0.0,760.0234375,2048.0,389.0,0.001953125,49.8912176140002,20.135975959012285,1.4007944529876113,76.80869337599142,148.3365950009902,0.000782162980108375,0.21285012378197665,0.011243344753329726,0.04288774586525806,,,0.0,1.0
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,52,,,,,431501,460106,28605,448139,448140,448139.75,0.1913238912820816,0.001,0.09004671089351177,-0.03353869828085105,0.002824368195918699,3.7252083954323706e-05,3.567468762397766,0.41068105053682485,1e-06,2.8977608680725098,4.0,-3.0,0.96435546875,1.0,0.0,1.9334055185317993,3.0,-3.0,0.0,0.0,0.0,2.877133846282959,3.997708320617676,-3.0311055183410645,0.0,0.998218297958374,4.119441509246826,-8.229201316833496,0.0,4.119441509246826,-8.229201316833496,113.73388671875,519.0,47.0,0.0,761.5390625,2048.0,399.0,0.001953125,48.27759209298529,20.231369811983313,1.3486932190135121,75.68291569800931,145.64206957499846,0.0007523842835931828,0.20726490313697118,0.01128630623147317,0.042220599544009044,,,0.00146484375,0.99853515625
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,53,,,,,437098,456812,19714,444665,444666,444665.75,0.19220225512981415,0.001,0.08052543898423513,0.02618724702236553,0.0029261040035635233,0.0001399411296006292,3.5726805925369263,0.40656137522648367,1e-06,2.8227169513702393,4.0,-3.0,0.9599609375,1.0,0.0,1.8627560138702393,3.0,-3.0,0.0,0.0,0.0,2.801703453063965,3.997211217880249,-3.018613576889038,-2.5102696810108682e-08,0.9977084994316101,5.01243782043457,-9.943934440612793,-2.5102696810108682e-08,5.01243782043457,-9.943934440612793,116.34716796875,813.0,45.0,0.0,752.140625,2048.0,413.0,0.00390625,51.58245886999066,19.977930912020383,1.373677260009572,75.81303085500258,148.84821866400307,0.0007723088971938877,0.21647924856991452,0.01123199330734399,0.04262360596414418,,,0.001953125,0.998046875
haotian_3b_gd2po_hard_s1_save10,3b,gd2po_hard,1,54,,,,,438842,469988,31146,458862,458863,458862.5,0.19022010266780853,0.001,0.10719943081494421,0.075864319151151,0.002815559917507926,0.0002777274728202883,3.4521061182022095,0.41060211078064396,1e-06,2.802006721496582,4.0,-3.0,0.9482421875,1.0,0.0,1.8537647724151611,3.0,-3.0,0.0,0.0,0.0,2.780773401260376,3.997610569000244,-3.0211050510406494,-1.9746566604084137e-09,0.9977838397026062,4.027917861938477,-8.040454864501953,-1.9746566604084137e-09,4.027917861938477,-8.040454864501953,120.7392578125,935.0,41.0,0.0,775.4765625,2047.0,418.0,0.0,55.71503637798014,20.44768032297725,1.4059051490039565,77.51386790498509,155.18334853899432,0.0007659730033528325,0.22531700210285005,0.0111404180571398,0.042231533359658444,,,0.00146484375,0.99853515625
